Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Zone_ID,Block_ID,Pipeline_ID,Location_Code,Latitude,Longitude
5,121.5634926,0.623987377,266.2614936,11.48850757,2532.575707,3353.70011,1,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.312421773338812,55.396066080980155
3,98.9631205,1.254710237,226.88845,18.22345036,2025.230696,987.2902593,0,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
1,98.30192454,2.77065599,225.9623787,6.755112142,2060.600781,8937.845082,1,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
2,140.0645323,1.47279863,168.7780891,6.575708599,2478.253431,5812.603752,0,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
5,93.76930015,0.375836928,121.5852081,10.95107232,1673.771925,6538.335086,0,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.155456336657657,55.12309397294864
4,74.61005882,0.585339891,182.580674,1.632261116,1092.630365,1926.209435,1,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
5,100.0763019,1.88525288,146.9262485,8.114756598,1045.07351,6578.59036,1,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
2,68.37567538,4.422969365,105.6914512,14.30738955,2577.563352,7703.342621,0,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
5,108.2353104,2.614085579,233.708393,16.25746478,1856.726675,3116.18979,0,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.31959818254342,55.34862125274558
2,147.5068765,3.616738434,206.5286989,2.420348155,1441.566116,3465.241099,0,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
1,88.78050298,2.790047867,126.9755941,18.18583231,2213.603648,2326.519913,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
1,92.95125523,4.426289521,167.4998201,13.15652308,1623.726967,2556.493598,0,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.28226345557043,55.13587827378149
2,116.9850759,1.48718074,228.8156326,2.692280741,2512.131027,4832.294049,1,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
3,103.5226306,4.664585951,153.0568343,16.95158594,1405.169246,7539.705775,1,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
1,145.4441566,0.603058019,216.8586949,18.99265179,1426.495172,9201.187832,1,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
4,50.36179889,4.293568764,233.1295305,4.404729079,2388.575194,8709.580293,0,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.376562270506934,55.361438177056314
5,61.87582054,1.664217669,161.8077068,17.89390604,1312.929232,434.1940243,0,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
3,88.63025537,4.66434475,212.8139252,4.807132444,2863.444105,740.0405025,0,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
5,97.84565357,1.854809466,226.9194849,8.668442228,1868.767752,6013.321181,1,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.332539847008334,55.1483663861762
4,119.2450488,2.730472769,200.4647264,10.53993449,2525.756337,1604.600886,0,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
3,118.930246,3.194792176,102.371954,2.099529933,1008.880615,3041.868699,0,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.158794858725745,55.15597101766581
1,111.2964493,3.775832596,117.8038441,12.98134176,1860.804472,7362.687043,1,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
2,107.9898061,1.115745865,254.0765605,17.65680622,1066.788815,6264.08101,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
3,71.90798622,3.494531948,163.5220064,8.365430631,1213.252091,3135.54724,1,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
3,67.91195757,2.330452622,214.1409545,4.806206616,1285.385413,8180.538924,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
2,144.2662362,1.121032331,180.5148445,8.995055671,2769.057251,4804.018403,0,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.254270331524083,55.291267241406565
5,119.780818,4.713666933,290.247355,16.92823944,2823.078161,170.4884026,0,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.35985284373248,55.34065909422621
3,54.43256866,4.014360616,125.5834723,15.67319566,2373.468403,4363.224442,1,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
5,60.44502372,2.032754566,120.8698909,13.28326965,2656.569191,1224.416835,1,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.25742692948967,55.12221339552023
4,71.96994032,2.665479059,148.2469388,3.050687818,2314.809906,1056.4036,1,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
2,118.4803761,3.284135205,139.6141405,4.172190822,1977.481423,978.4158238,0,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.158794858725745,55.15597101766581
2,69.59350731,1.336856925,201.3484144,3.570008017,2824.131194,8437.922862,1,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.155456336657657,55.12309397294864
3,131.3779901,1.418582736,172.8823777,5.948507357,1062.734698,4990.507128,1,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
4,58.9141868,1.727406381,246.761082,18.43119899,2343.685947,4287.328023,0,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.23682099526511,55.1932946965147
3,61.43178689,0.248297382,255.1211768,11.30189095,1970.165224,9472.79242,0,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.23204574812188,55.13236742809799
4,149.5014276,4.487042838,278.2880765,17.26881528,2162.699206,9346.303057,0,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.177633994480004,55.37226994217783
4,68.72598358,4.650907374,110.5220293,16.53397237,2797.15055,2380.323163,1,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.385214291922974,55.18140470953217
5,127.7725301,0.333243887,128.9747926,7.60060431,1926.578326,9596.366438,0,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
1,84.36990943,3.777984705,107.4383913,9.765553611,1496.437589,5455.702216,1,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
5,75.66884735,4.448128026,210.5634372,16.45767108,1490.000207,2721.128993,1,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.27959754525911,55.20702599800808
3,66.49932186,2.288369331,185.1186025,6.166094272,1454.865898,1300.216766,1,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.146805592132733,55.184280352906214
1,147.8559442,0.192621513,298.576126,5.916272733,2018.021663,310.4565702,0,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.28226345557043,55.13587827378149
2,101.1051015,4.499983735,254.2910954,15.46636825,1966.383093,5323.160942,1,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.368448205128292,55.342436113869326
4,68.60681723,2.259155335,293.251096,3.350815888,1367.433006,1882.7884,1,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.31959818254342,55.34862125274558
2,103.2315195,0.38632914,175.0921549,8.924188612,2341.823008,8140.125383,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
4,88.22661179,3.852098228,180.5826356,3.13109951,1767.658978,6543.603658,1,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.21236203565421,55.216603186906845
2,70.56688437,3.480441142,197.182461,16.18599915,1412.216844,2580.076086,0,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
2,122.41519,3.315958805,238.6620514,3.008622142,1256.869619,1864.229256,1,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.163701733203485,55.34463842853645
2,94.18189283,1.617421524,272.8796266,1.344829417,2526.400968,8687.718606,0,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
1,71.44851031,2.71511003,176.8045966,15.99885498,1115.585771,794.3131805,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
4,146.0426589,0.409121683,288.0864333,3.820626508,1693.495945,8942.825127,1,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.368448205128292,55.342436113869326
4,76.29924102,4.278699024,294.2105141,6.734363352,1808.805524,8749.203265,0,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.163701733203485,55.34463842853645
2,100.0121913,2.943979444,250.5764899,9.32468548,1789.181055,339.9911271,1,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.129301634201916,55.22826230550756
4,142.040483,1.600368629,212.0037222,4.901408309,1592.147337,7280.271909,0,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.24855307303338,55.29092312337913
5,149.2197169,1.750207639,262.0133682,10.92776259,1497.366167,294.6165073,0,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
1,84.96840156,2.122911584,166.6333424,17.02027557,1069.237206,2003.792268,1,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.312421773338812,55.396066080980155
1,62.19843841,1.003389158,202.2919113,5.074823257,1079.527,849.612572,0,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.21236203565421,55.216603186906845
5,54.00553515,3.110172126,278.0224496,7.869175588,1248.448977,6493.321378,0,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.15502135295603,55.31870215041229
1,75.80069702,4.708059633,176.3206936,13.1050671,1885.226889,3887.984652,1,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
5,134.2825756,4.75340033,299.8744541,16.75460391,1130.030568,600.8571151,0,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
5,115.7463488,0.737591325,127.880554,12.15823954,2487.777026,485.1514544,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
3,85.57213098,1.573374229,233.6022015,0.615175942,2712.272919,3387.506109,1,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.177633994480004,55.37226994217783
5,132.7629694,4.170026239,284.7557566,11.46287085,2274.620393,6140.337865,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
1,93.28771458,3.922658419,145.3452853,12.17436752,1111.556679,9191.313174,0,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.209908552988107,55.11906750508581
1,110.9845398,2.205409933,272.1612703,15.00563154,2811.479591,7115.93987,0,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.158794858725745,55.15597101766581
2,110.668341,2.284705842,235.2084335,13.91823467,2262.682541,4619.391405,1,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
4,92.36287683,3.015088334,296.4799096,9.002555697,1271.159913,3591.603781,0,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.209908552988107,55.11906750508581
3,127.2126896,1.074940988,193.9146469,9.711281719,1014.138644,720.3456747,1,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.25742692948967,55.12221339552023
5,68.30429357,3.646036014,137.3833594,9.2553057,1428.646545,4274.307069,1,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.15454749016213,55.31205720315428
3,84.69631583,2.762254423,135.7038536,6.720767016,1209.149711,2652.1485,0,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.15502135295603,55.31870215041229
4,85.40835971,0.948567614,143.9494001,15.32375435,2045.113605,3170.535582,1,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
3,88.79554353,3.708226064,287.5728752,13.9450885,1520.339943,8560.456222,0,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
3,123.0671229,4.306660894,144.2386222,5.923560181,2686.400135,1100.284893,0,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
4,50.97710811,0.419492998,286.7143514,16.41598359,1544.133364,3313.208007,1,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.155456336657657,55.12309397294864
2,131.2899895,3.085043855,227.0067401,15.64419816,1247.188802,566.8341063,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
4,107.2646086,1.816131617,182.3021057,18.31052117,2241.283478,9466.915152,0,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.35985284373248,55.34065909422621
4,73.19568503,3.536731368,131.862671,9.568687908,2203.818201,1521.780461,0,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.280334503522962,55.12236519310393
4,115.301037,0.124657111,200.8309781,8.753709415,1972.232285,9422.033185,1,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
3,92.28318594,4.280805361,194.7143227,1.018414873,1191.549985,9695.985218,0,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
5,128.2048464,2.231993551,266.7610156,15.12596949,2832.851008,9177.931556,1,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
1,145.2951202,4.93793968,134.6960058,1.894276619,2715.250989,9765.980006,0,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
5,83.73542081,3.050014459,189.7151189,10.59144432,2962.323542,3821.6714,0,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
5,52.68649484,0.873956981,105.0003964,8.634778253,1807.537895,7167.449765,0,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.15454749016213,55.31205720315428
3,148.5599988,2.882397576,179.606251,18.52836862,2982.043417,8102.897047,1,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.191272672887862,55.331381104005786
3,107.922195,2.561104327,191.3928688,6.681594408,1434.162696,9267.452532,1,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
4,113.2736107,3.632564588,231.4754564,11.06763634,2838.682018,2082.882193,0,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.126547750615575,55.34110162306973
4,109.6429261,2.103912197,175.6948194,14.77589034,1949.285838,5536.229459,0,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.146805592132733,55.184280352906214
3,78.58864476,0.599741309,284.5186538,6.674710062,1637.847804,3106.992505,0,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
2,123.3743979,3.478959058,267.3328694,9.663515369,2364.335694,1833.110698,0,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
3,137.9907711,4.950401172,205.6682259,6.238079083,1792.020013,5967.367053,0,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.280334503522962,55.12236519310393
5,70.88343414,1.925574204,131.2095733,2.55287997,2828.699291,322.8699826,0,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.368448205128292,55.342436113869326
4,92.89840294,0.175852602,138.4102884,8.155049966,2916.237602,3665.790729,1,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
3,52.43505271,1.016871217,240.6506619,12.35127708,2374.175194,4030.727685,0,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.23682099526511,55.1932946965147
5,97.65877993,4.164367042,284.5367411,14.88195724,2029.283881,6947.274313,1,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
3,69.16413322,4.441012684,180.0458136,17.55523571,1577.64197,2903.859876,1,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.254270331524083,55.291267241406565
5,78.94558448,2.837887681,243.1657293,3.450437941,1699.106522,7606.17199,0,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.113568186673163,55.367767699546995
4,139.5099998,4.310708897,226.1695068,2.873593449,1941.036814,1979.361195,0,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
4,92.40648072,2.953304167,239.5483567,7.385413732,2764.092002,127.2682803,0,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
3,121.7468856,2.350817176,222.823786,15.88909323,1770.890922,1717.566695,1,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.191272672887862,55.331381104005786
2,53.94414604,3.959016191,253.4444991,5.475248361,1037.776387,8785.520861,1,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
5,108.6824192,2.241180911,100.366147,10.64127897,1865.915622,6309.312486,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
2,103.2710748,0.309284622,169.048301,6.744560445,1335.281737,5942.381493,1,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
3,140.5312737,0.951276036,160.1018726,1.701971564,1537.808677,8064.12229,0,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
3,69.14539275,0.690109229,128.3758528,8.623920827,2363.215351,9839.903171,0,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.280334503522962,55.12236519310393
2,141.6887334,0.211225044,176.3245027,4.288167017,1832.58141,9661.741703,1,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.126547750615575,55.34110162306973
3,122.3940608,1.17872258,159.902662,15.25871627,2928.853838,7774.534766,1,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.193513322826824,55.22311487691069
3,117.1086835,1.62435155,184.7344426,18.59159759,1727.595721,3230.264321,0,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
5,121.7870399,3.977987888,102.5018825,14.3623515,1700.225162,8453.653322,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
2,131.2083413,2.06592101,216.5117114,8.785326144,1109.803611,8376.544748,0,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.349732792240125,55.10165663513708
3,112.3503214,4.946909713,146.0592385,5.000661959,1158.946824,2120.911975,0,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.155456336657657,55.12309397294864
4,106.2043384,1.274582206,251.5848488,4.521769888,1992.610895,6431.338993,1,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.24855307303338,55.29092312337913
2,149.9825056,1.25142895,101.486716,18.48867461,2866.656321,1896.45138,0,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.119515477895586,55.32823551458507
5,137.523699,3.242530603,176.6220545,13.71521912,2989.942758,7840.257371,1,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.279369993643325,55.29002112695313
1,89.08775436,4.397964701,190.2643527,16.03932485,2748.227973,1900.54759,0,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.35985284373248,55.34065909422621
2,77.15165479,3.807029636,172.692629,8.024742399,2055.137897,2381.708457,1,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.305269907953647,55.10762573802323
5,58.22144988,4.398634971,263.7915709,18.80600706,2950.416126,810.8583814,0,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
1,59.94477603,3.668563159,281.8427782,5.429361034,2032.211295,7518.43457,0,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.254270331524083,55.291267241406565
2,105.9917844,0.522058373,210.1986069,3.705035144,1571.486082,9911.247147,1,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.372796120623633,55.25257120734941
2,93.24923779,2.272062467,113.0638578,0.662400231,2867.873037,1838.859023,1,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
1,147.2060113,0.771446036,153.4148279,4.589946462,2935.533113,7040.953757,0,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.129301634201916,55.22826230550756
2,93.55960986,4.674549694,124.9361243,17.42850006,2227.343896,6631.246925,1,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
3,120.5593507,1.350280706,262.6417052,15.78170671,1140.184809,785.4401536,0,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
2,115.6181665,2.491031825,112.4377366,11.61617033,2753.660707,2060.893002,1,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.10617534828874,55.331673430788996
2,97.28819304,0.584128418,273.9610068,18.67092,1755.302743,3279.985297,0,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.126547750615575,55.34110162306973
5,76.50326729,3.499261279,242.390167,15.76872822,2772.00537,2410.332757,1,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
2,51.06147185,1.910365089,233.0292266,4.848047128,2588.336605,5609.16792,1,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.28226345557043,55.13587827378149
5,128.8267394,2.782860885,185.0181144,13.00203693,2213.523614,4579.598225,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
5,96.85599083,0.240950391,116.7163387,10.43612915,1546.964293,1055.186872,0,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
4,64.18061717,0.369703171,199.3152986,14.09426382,2418.143555,828.6682549,0,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
4,96.12524908,3.699856223,115.3682693,19.81042358,2594.110747,6242.88421,0,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
2,77.56306559,3.46523228,267.528226,16.92494965,2450.082432,2387.297682,1,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
4,133.4214791,0.1548332,169.200462,1.79584691,1038.278997,2909.593145,0,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.193513322826824,55.22311487691069
3,133.450183,4.918385526,202.3954778,17.35230607,1998.591487,7698.982488,1,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.129301634201916,55.22826230550756
1,93.80877231,4.52663561,196.5520277,6.426715178,2257.890391,6039.005901,0,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.129301634201916,55.22826230550756
3,112.5553357,0.123546698,296.8052427,15.97074771,1451.59384,2290.593593,0,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
5,103.8957119,2.106714025,201.5939404,8.277664778,1604.447163,8795.668606,0,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.146798356100863,55.26280882494748
4,80.49113692,0.925294493,136.5484705,12.78992027,1022.990467,6777.670821,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
1,102.4721424,0.821911173,246.8950155,18.08899648,2156.418084,6534.559238,1,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
1,95.01927739,1.929773827,261.5403949,17.92992107,1823.123787,7490.612112,1,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.23204574812188,55.13236742809799
2,69.3019657,1.424350406,239.037991,14.35860587,1262.964512,7768.641063,1,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.141848158195614,55.286989438048266
4,135.5522851,0.763995967,233.7994919,7.797947924,2783.566187,8827.278517,1,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
2,96.24197174,4.614635481,104.2307706,3.87978338,2572.929113,3738.480874,0,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
3,77.41025645,1.00104003,174.2187983,16.57943034,1257.19385,6611.284025,0,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
2,104.6297337,3.275274294,137.4364732,3.444815476,2061.407502,5385.492728,1,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
1,90.55005941,0.579006286,159.2091975,17.92572378,1726.334862,4869.040419,1,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.305269907953647,55.10762573802323
5,138.9098761,2.513695887,204.1901402,16.3701548,1851.71663,963.878354,1,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.191272672887862,55.331381104005786
4,81.77854206,0.28234418,250.8633046,0.868399704,2046.230809,9947.311601,0,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
4,55.74577543,0.917312984,139.7938512,19.39514948,2707.536218,9844.798386,0,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
3,147.9499162,1.9231049,266.5731709,18.44984091,1339.608432,6863.267846,1,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
3,94.95400744,2.504940257,187.3872678,6.744143925,1915.281459,5117.312426,0,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.119515477895586,55.32823551458507
4,148.2112148,3.294567396,151.7320732,14.01034756,1436.237088,2347.479862,1,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
